temp_avg,humidity_avg,leaf_wetness_hours,soil_moisture,ph_water,ec_water,irrigation_l_day,plant_age_days,light_hours,disease_future
20.5,84.1,7,53.9,6.47,2.6,3.0,42,10.3,6
25.6,86.9,6,59.1,5.99,2.75,1.7,47,13.4,6
26.1,94.3,4,59.1,6.78,1.81,2.1,62,12.0,6
23.5,88.5,8,60.0,5.98,2.3,1.4,82,9.1,6
22.8,90.4,4,61.4,6.57,1.49,1.8,36,11.9,6
22.2,81.3,7,55.2,6.77,2.08,2.9,55,8.1,6
21.9,93.2,7,57.2,6.53,1.54,2.1,38,12.8,6
27.3,88.1,5,40.3,6.47,1.46,2.1,24,13.8,6
22.4,93.8,8,45.0,6.7,1.36,3.0,42,12.1,6
25.2,86.7,5,55.0,6.07,2.13,2.9,38,13.6,6
26.3,90.2,4,62.4,6.08,2.72,1.5,20,9.8,6
20.2,87.1,5,64.3,6.44,1.4,2.0,46,10.5,6
20.3,82.1,7,61.9,6.68,2.0,3.1,62,10.5,6
22.7,84.1,6,54.6,6.42,2.3,2.1,44,8.7,6
25.6,81.0,4,48.4,6.78,1.99,2.7,73,12.8,6
22.1,86.6,7,53.3,6.02,2.66,1.8,25,11.0,6
20.0,89.7,4,40.3,6.63,1.47,1.1,95,10.9,6
22.3,83.7,5,57.9,6.73,1.24,1.4,44,12.0,6
20.7,87.4,5,42.2,6.23,1.81,2.0,93,9.0,6
21.8,86.9,4,44.4,6.76,2.09,1.9,65,12.9,6
22.7,88.0,4,58.8,6.0,1.61,3.2,78,10.2,6
21.0,82.8,5,40.4,6.75,1.47,2.4,74,8.5,6
25.7,88.0,4,57.2,6.7,2.49,2.6,43,9.1,6
22.0,85.5,5,59.2,5.87,1.5,2.7,94,9.5,6
25.3,84.3,4,63.6,6.32,1.91,2.3,43,9.1,6
24.8,88.8,6,42.0,6.33,2.73,2.9,22,9.5,6
27.2,82.2,4,40.1,5.86,2.18,3.0,59,14.0,6
20.7,93.5,4,63.0,5.84,2.0,1.9,39,11.2,6
21.7,94.0,7,48.7,5.81,1.78,1.2,88,11.6,6
26.9,89.9,6,66.6,6.32,2.03,3.5,96,9.0,6
26.6,84.5,5,45.5,6.26,2.37,2.6,89,8.3,6
21.5,89.4,5,57.6,6.74,2.52,2.8,85,9.9,6
20.9,89.0,8,43.3,6.14,2.24,2.9,88,12.6,6
26.8,85.9,6,52.1,6.46,2.46,2.5,98,11.4,6
21.4,84.3,6,66.5,5.81,1.34,2.2,27,8.1,6
27.0,82.5,4,58.3,6.46,1.22,3.5,74,12.7,6
27.7,83.3,7,60.7,6.71,2.38,2.8,56,8.6,6
21.8,89.8,5,46.8,6.15,1.62,3.1,92,10.6,6
26.7,93.3,5,67.7,6.11,2.6,2.1,91,14.0,6
23.4,85.8,7,58.7,6.43,2.06,3.3,33,8.7,6
26.3,81.8,7,43.2,6.13,1.97,2.8,67,12.9,6
23.3,80.2,6,40.5,6.2,2.44,2.9,86,12.8,6
20.6,86.1,7,40.5,6.07,2.39,1.2,51,10.7,6
25.7,83.5,7,41.5,6.14,2.33,2.5,55,13.9,6
21.2,84.8,4,67.3,6.48,2.3,1.8,24,9.8,6
27.4,83.6,6,50.8,6.72,2.02,2.7,98,9.9,6
23.3,90.0,8,48.9,6.38,2.68,2.4,37,8.9,6
20.7,89.6,8,52.5,5.81,2.63,1.3,30,10.2,6
21.8,93.7,5,52.3,6.06,1.73,2.3,93,9.8,6
26.9,90.5,7,47.2,6.75,2.49,2.1,23,11.6,6
22.6,82.5,4,42.8,6.71,2.63,2.9,39,8.2,6
26.9,91.3,7,43.3,5.92,2.19,2.3,24,9.9,6
21.4,82.7,5,58.0,6.71,2.09,2.2,82,8.0,6
23.7,88.4,7,51.9,6.76,2.28,2.8,73,8.0,6
27.0,81.2,8,67.1,6.12,1.46,2.7,84,12.9,6
20.4,80.7,6,53.9,6.5,1.34,3.5,96,12.5,6
22.4,87.0,7,55.1,6.36,2.51,1.9,32,12.5,6
27.3,81.6,8,67.8,6.14,2.12,2.7,98,10.1,6
24.8,84.6,8,55.0,5.95,1.4,1.4,92,12.2,6
25.7,85.1,5,55.1,6.17,1.87,3.0,22,9.5,6
26.7,91.5,6,50.9,6.73,1.68,3.0,21,9.9,6
24.2,85.0,5,61.3,6.61,2.6,2.8,31,11.4,6
26.8,87.4,4,51.8,6.13,2.01,1.3,75,12.2,6
25.1,91.6,6,57.6,6.35,2.12,3.5,77,9.6,6
25.5,83.1,4,53.4,6.21,1.58,3.4,71,12.1,6
21.2,92.1,6,55.9,6.27,2.48,1.9,34,13.8,6
27.5,92.5,8,64.8,6.56,2.69,2.4,20,11.0,6
26.4,94.8,4,52.4,6.34,2.47,3.2,91,10.4,6
22.0,86.7,6,46.9,5.98,1.99,2.2,90,9.4,6
24.6,85.6,6,57.1,6.07,2.54,2.5,64,10.1,6
23.0,90.5,4,68.1,6.37,1.5,2.5,35,11.2,6
25.3,80.9,6,60.8,6.49,1.38,2.6,36,13.7,6
27.9,80.6,5,49.3,6.31,1.9,2.4,49,9.6,6
20.4,85.0,5,68.9,6.42,1.49,2.0,56,9.4,6
27.6,90.9,4,50.3,6.59,1.61,2.3,37,13.8,6
20.6,81.7,8,69.5,6.35,2.14,3.2,95,11.6,6
23.7,89.5,7,45.8,6.78,1.85,3.2,30,12.4,6
23.9,84.0,4,70.0,6.04,2.59,2.9,79,13.0,6
22.1,89.8,4,42.3,6.72,1.56,2.0,78,8.5,6
24.5,86.9,4,61.4,6.05,2.79,3.0,89,10.9,6
26.7,81.7,4,62.2,6.33,1.78,2.0,45,8.8,6
22.4,83.7,5,60.4,6.26,2.02,2.7,99,11.7,6
20.6,83.3,4,63.3,6.17,1.41,2.4,57,13.7,6
25.1,82.5,8,54.2,6.76,2.13,1.8,28,8.3,6
26.0,87.0,7,41.6,6.07,2.74,2.1,92,9.6,6
27.6,94.3,7,50.7,6.47,2.4,3.1,65,14.0,6
21.3,89.9,8,59.3,6.6,1.59,3.3,63,8.0,6
27.2,92.5,4,59.4,6.0,1.91,1.5,61,8.8,6
23.9,94.7,7,45.9,6.77,1.88,2.1,92,8.5,6
21.9,88.1,5,47.6,6.35,1.36,2.1,88,12.6,6
27.7,83.6,7,54.6,6.71,2.62,2.2,42,12.5,6
21.9,93.9,8,61.9,6.46,1.81,3.4,53,12.7,6
25.9,90.5,7,65.6,6.45,1.99,2.3,41,12.6,6
26.3,94.4,8,42.6,6.15,1.67,3.1,88,13.0,6
23.4,89.8,4,67.8,6.57,1.44,2.7,84,12.6,6
25.5,91.6,7,67.8,5.83,2.64,1.3,45,10.9,6
24.6,93.4,8,40.2,6.36,1.26,2.7,74,12.5,6
21.5,91.4,5,55.2,5.83,1.84,2.6,34,11.6,6
26.1,88.4,5,57.6,6.11,2.37,2.9,85,10.2,6
27.4,87.1,6,56.6,5.9,1.69,1.2,72,13.0,6
23.9,92.4,7,58.5,6.71,1.91,1.6,98,12.7,6
28.0,91.6,4,55.1,6.43,2.1,2.9,30,9.0,6
23.4,85.5,6,48.8,6.47,2.79,1.9,77,8.1,6
23.8,87.5,7,42.9,6.65,2.41,3.3,61,9.9,6
25.4,89.5,5,46.3,6.53,2.75,2.3,88,10.4,6
21.5,80.4,4,62.2,5.92,2.31,1.0,52,9.0,6
27.2,83.7,5,47.2,6.42,1.63,2.7,63,13.1,6
26.4,83.8,7,64.9,6.78,1.66,2.3,26,8.2,6
27.0,93.2,4,52.1,6.01,2.52,1.8,98,10.9,6
24.9,85.0,4,52.4,6.42,1.88,1.1,71,8.3,6
27.1,88.2,6,66.1,6.36,1.79,1.5,32,11.2,6
25.4,92.5,4,46.4,6.19,2.71,1.4,51,10.8,6
24.1,83.9,7,45.7,6.75,1.22,2.5,58,12.7,6
27.5,81.9,8,69.6,6.16,2.04,2.9,97,12.1,6
23.5,94.2,8,56.2,5.89,2.44,1.6,82,13.1,6
24.0,90.6,4,45.7,6.76,2.38,2.7,39,11.3,6
21.4,82.7,8,45.0,6.53,1.79,3.2,35,12.9,6
27.6,92.3,7,65.8,6.14,2.06,2.6,49,12.3,6
21.8,91.8,6,58.0,6.08,1.21,2.9,38,12.7,6
21.6,92.6,5,43.5,6.73,2.06,1.5,93,11.6,6
20.8,84.1,5,66.6,6.07,2.14,1.2,91,12.3,6
23.6,86.7,7,53.3,6.34,2.6,1.9,97,10.4,6
22.2,90.4,6,69.7,6.01,1.54,2.8,94,8.5,6
25.9,85.9,7,48.5,6.8,2.52,2.7,49,10.5,6
22.5,81.0,4,55.9,6.57,2.35,3.4,53,9.0,6
25.8,82.0,6,45.2,6.37,2.27,2.6,58,11.8,6
21.6,89.0,8,53.2,6.55,1.83,2.0,68,9.6,6
21.8,85.6,4,45.3,6.72,1.79,3.0,24,13.7,6
26.4,80.1,8,49.2,6.76,2.33,1.4,62,9.6,6
23.0,91.5,4,48.1,6.59,2.78,3.0,66,8.6,6
20.9,86.3,4,48.5,6.65,1.85,1.9,78,13.3,6
27.7,84.7,4,69.1,6.2,2.67,1.4,88,10.5,6
21.4,90.7,4,41.2,6.19,2.14,1.4,36,10.1,6
21.2,86.8,6,54.9,6.61,2.59,3.5,38,13.3,6
22.9,90.4,6,58.9,6.56,1.55,2.6,65,11.9,6
20.8,80.2,4,59.8,6.7,2.42,1.4,75,11.2,6
21.2,80.1,7,62.6,5.93,2.54,1.7,45,10.0,6
26.8,88.4,4,62.8,6.49,2.53,1.9,85,9.8,6
21.4,94.7,4,68.7,6.45,2.46,1.1,33,11.5,6
20.9,84.1,7,62.7,6.6,1.69,1.3,71,11.0,6
27.0,90.2,7,64.7,5.82,2.04,2.9,23,9.7,6
23.6,82.6,4,56.0,6.63,1.68,3.0,22,9.1,6
21.3,84.7,5,59.7,6.13,1.75,3.5,98,12.9,6
24.7,81.2,5,54.3,6.49,1.68,1.2,41,12.1,6
20.3,93.2,7,48.3,6.42,1.65,3.2,69,14.0,6
23.4,84.7,4,49.4,6.24,2.31,1.8,83,11.1,6
24.7,83.5,8,50.8,6.55,2.24,1.8,29,14.0,6
27.7,91.0,8,50.2,6.76,1.53,1.3,75,10.8,6
22.6,83.0,4,56.0,6.12,2.31,3.5,35,11.2,6
26.1,83.6,4,47.4,6.55,1.67,3.5,56,9.3,6
21.1,81.6,4,55.5,6.11,1.52,3.2,74,8.9,6
23.5,94.4,8,67.5,6.65,2.4,1.2,41,13.6,6
21.8,83.7,8,52.2,6.24,1.78,3.1,51,13.9,6
23.9,94.9,7,46.7,6.25,2.11,2.6,63,11.3,6
23.3,82.6,6,50.4,6.57,1.52,1.3,92,9.6,6
27.8,80.3,7,66.3,6.3,2.18,1.7,71,13.7,6
27.3,93.4,7,68.3,6.07,1.53,2.7,52,12.8,6
24.7,88.7,5,66.6,6.8,1.47,3.0,21,9.1,6
21.4,85.3,7,48.6,6.42,1.82,3.1,33,9.8,6
24.5,87.7,7,51.6,6.45,2.46,2.4,80,8.0,6
26.3,83.9,7,69.2,6.45,1.48,2.3,84,11.5,6
20.3,89.5,7,49.7,6.68,1.39,2.7,49,11.2,6
23.5,89.2,6,44.1,5.98,1.25,2.9,46,9.0,6
20.3,81.2,5,48.5,5.86,1.87,1.4,83,10.0,6
22.0,93.7,8,68.9,6.19,1.65,2.8,52,13.6,6
20.7,86.9,4,52.5,6.36,1.67,1.9,72,11.9,6
27.7,82.9,8,68.0,6.09,2.77,2.0,99,13.2,6
21.4,84.6,5,43.1,6.49,1.51,1.2,29,13.0,6
21.2,93.0,7,63.0,5.87,1.93,2.5,46,13.5,6
27.8,85.7,8,42.8,6.59,2.78,1.2,56,8.2,6
24.1,88.4,7,45.9,6.52,1.25,3.3,21,9.6,6
26.1,94.2,6,58.5,6.01,2.31,2.6,62,10.5,6
22.6,89.8,6,53.0,6.1,1.79,3.5,38,11.8,6
24.3,90.1,5,60.0,6.61,2.65,1.6,30,11.6,6
20.1,83.7,8,69.2,6.57,2.66,2.7,71,9.5,6
23.3,90.0,6,41.6,6.61,1.82,3.4,51,9.2,6
24.4,85.9,5,45.7,6.12,1.55,1.7,99,10.6,6
24.1,93.7,5,59.2,6.77,1.88,1.2,48,9.5,6
23.2,81.9,5,66.9,6.52,2.74,2.6,55,13.8,6
26.3,84.3,8,63.9,5.87,1.65,1.9,66,13.8,6
24.0,81.0,8,54.0,6.28,2.77,1.7,62,8.7,6
25.1,85.7,5,62.4,6.46,2.51,3.5,71,12.2,6
21.5,82.2,4,46.2,5.97,1.63,2.9,72,9.4,6
26.9,92.7,8,40.4,6.7,2.47,2.2,87,12.3,6
22.9,93.9,8,57.1,6.55,1.28,1.1,24,12.6,6
23.9,90.0,4,64.4,5.88,2.08,1.5,67,8.3,6
22.8,81.6,8,53.0,6.71,1.77,1.7,43,12.2,6
27.1,85.1,8,57.1,6.2,1.88,2.2,20,13.4,6
27.2,94.5,6,52.7,6.25,1.96,2.2,21,9.3,6
21.8,82.0,4,55.4,6.58,2.0,1.1,29,8.7,6
26.0,88.3,6,66.5,6.44,2.25,3.4,82,11.4,6
20.8,85.3,4,54.3,6.24,2.31,2.4,78,11.1,6
20.2,95.0,4,40.2,6.06,2.76,1.0,25,13.3,6
26.7,84.3,4,64.0,6.32,2.42,2.8,67,10.7,6
21.0,80.7,8,58.5,6.38,2.3,1.2,55,10.5,6
21.2,90.5,5,61.9,6.43,1.83,2.8,67,12.3,6
24.9,84.9,7,67.0,6.41,1.39,2.8,48,8.5,6
26.5,89.9,5,48.6,6.42,1.29,3.5,60,8.3,6
21.5,81.6,8,55.1,6.28,1.96,1.9,92,11.0,6
20.9,87.8,8,58.1,6.36,2.27,1.4,51,8.5,6
20.6,85.6,7,50.4,6.09,2.24,1.2,24,13.6,6
20.2,88.1,8,65.4,5.96,2.72,1.2,36,11.9,6
20.9,92.8,4,60.9,6.41,1.81,3.0,43,12.5,6
27.5,94.6,6,62.0,5.85,2.2,2.8,25,9.4,6
20.8,91.3,6,64.2,5.87,2.62,3.4,47,11.0,6
24.8,91.5,4,47.7,6.05,1.85,1.8,39,8.8,6
27.4,87.9,5,62.4,5.99,1.96,3.0,99,9.2,6
25.0,81.5,6,63.2,6.17,2.68,1.2,38,11.4,6
20.3,90.0,4,65.3,6.17,2.08,3.3,27,9.7,6
24.8,82.2,5,54.7,5.92,2.48,1.1,37,13.5,6
27.2,83.7,6,55.1,6.05,2.7,3.0,56,14.0,6
22.6,90.6,4,42.9,5.8,2.11,1.8,80,8.0,6
22.5,89.9,6,65.6,6.15,1.37,1.5,64,12.6,6
22.0,84.7,6,56.0,6.6,2.51,2.8,57,8.7,6
24.0,91.6,6,57.8,6.07,2.51,3.2,21,11.4,6
21.9,94.1,7,43.6,6.44,1.38,2.9,74,9.4,6
25.8,88.2,5,58.1,5.9,2.08,1.8,34,13.8,6
25.2,90.2,6,41.3,5.81,1.98,1.9,78,13.3,6
23.2,84.1,4,67.7,6.3,2.56,1.5,94,11.6,6
25.8,94.6,7,65.9,6.26,1.64,3.1,24,9.1,6
20.8,84.1,8,45.8,5.99,1.88,1.3,39,12.7,6
26.0,93.3,8,57.8,6.09,2.17,3.3,31,11.1,6
24.8,93.9,5,58.1,5.83,2.03,2.5,76,11.7,6
25.0,90.8,4,64.1,6.6,2.73,2.5,87,12.3,6
20.5,92.2,7,62.7,6.1,2.74,3.1,38,10.5,6
24.9,86.9,4,69.8,6.02,1.33,2.7,46,8.0,6
24.0,93.8,7,50.5,6.6,1.68,1.8,72,10.2,6
23.9,91.1,7,43.7,5.84,1.21,1.9,61,10.5,6
22.6,84.9,8,57.2,6.08,1.87,1.4,64,10.2,6
20.1,80.5,5,62.9,6.06,2.26,2.2,97,13.0,6
23.4,88.1,5,48.6,6.06,1.95,1.3,87,10.0,6
23.2,92.6,4,47.1,5.81,1.31,2.6,87,10.5,6
23.4,92.9,7,64.1,6.73,1.51,1.4,43,8.4,6
24.9,92.5,7,62.6,6.66,1.48,3.2,55,12.3,6
22.4,83.2,6,46.1,6.21,2.02,2.8,94,9.3,6
22.2,86.4,5,66.1,6.25,2.28,3.2,24,9.4,6
24.0,89.2,7,44.0,6.32,1.71,1.2,46,11.5,6
24.7,90.0,4,43.3,6.28,1.41,3.0,56,13.9,6
24.5,85.0,8,50.5,6.58,2.48,3.2,46,10.5,6
27.1,90.4,8,66.6,6.29,2.57,1.1,95,10.0,6
26.2,88.9,5,60.9,5.99,1.64,3.5,66,8.2,6
20.4,88.5,5,51.8,5.92,1.87,1.8,83,12.7,6
24.5,89.9,6,44.7,6.72,1.33,1.5,25,9.6,6
23.3,89.1,5,61.4,5.85,1.56,2.0,95,12.6,6
22.9,82.5,7,58.0,6.7,2.43,1.0,75,9.7,6
27.7,93.1,7,69.6,6.49,1.78,3.2,33,8.2,6
23.7,83.6,7,63.0,6.2,2.17,1.7,41,11.0,6
25.8,91.2,7,43.1,5.99,2.71,2.3,74,13.4,6
27.7,82.6,6,61.8,6.11,2.36,2.6,94,9.3,6
21.2,89.9,5,47.7,6.33,1.93,3.0,71,8.9,6
20.4,93.4,5,68.9,6.46,1.79,1.6,75,9.1,6
22.5,80.1,5,40.6,6.49,1.5,2.8,96,12.1,6
20.4,94.7,6,47.2,6.25,2.41,1.3,25,10.2,6
20.9,80.4,6,55.0,6.17,1.38,2.8,39,9.5,6
27.9,80.2,7,42.4,6.57,1.3,3.3,73,10.0,6
27.7,92.9,6,50.3,6.73,1.37,1.2,21,9.9,6
25.5,90.6,6,54.9,6.71,1.59,1.3,94,11.3,6
26.0,81.6,4,53.4,6.35,2.2,2.4,91,8.8,6
21.1,94.1,7,53.8,5.88,2.58,1.1,49,11.1,6
24.8,90.1,7,66.4,5.87,2.79,1.5,73,9.9,6
21.2,81.7,4,55.2,6.2,2.37,1.5,23,13.6,6
23.0,92.9,5,68.2,6.53,1.43,2.2,90,10.5,6
22.8,87.2,4,44.4,6.3,1.64,1.6,66,8.6,6
24.9,84.2,4,48.4,6.43,1.41,2.2,38,13.6,6
20.6,92.4,4,59.7,6.64,1.38,2.3,61,13.6,6
20.8,91.1,6,48.5,5.84,2.11,2.8,61,9.1,6
24.9,89.3,4,50.4,6.72,2.65,3.4,70,12.9,6
25.1,93.5,8,67.0,6.13,2.29,2.3,22,13.2,6
22.7,92.9,4,56.2,5.85,2.48,1.9,56,10.1,6
21.2,83.4,5,50.0,6.64,2.01,1.6,41,9.0,6
27.1,93.2,5,63.3,6.73,1.96,2.6,52,12.8,6
20.4,85.6,5,42.1,6.57,2.7,3.4,68,8.2,6
25.7,86.5,4,56.9,6.6,2.36,2.9,73,11.7,6
21.1,94.6,7,43.0,6.67,1.93,1.5,81,10.1,6
25.1,91.4,5,45.3,6.32,1.73,3.2,54,11.6,6
25.3,84.8,4,41.9,6.48,1.35,2.8,48,12.7,6
26.4,89.7,5,67.1,6.09,2.51,1.3,85,13.0,6
23.2,88.1,6,41.4,6.05,1.47,2.8,69,14.0,6
20.2,81.7,6,55.5,6.41,2.02,1.7,33,11.8,6
26.5,93.3,4,46.7,6.53,2.22,2.2,67,9.3,6
23.6,92.3,5,51.5,6.2,2.39,1.8,63,9.7,6
26.8,91.7,5,54.8,6.2,1.33,1.2,91,10.6,6
26.2,88.4,8,53.5,6.75,1.22,2.9,20,13.1,6
24.0,83.3,5,62.4,6.32,2.33,3.1,47,10.2,6
28.0,93.3,7,67.4,6.79,1.93,1.6,22,12.1,6
23.7,85.3,6,49.0,6.66,1.49,1.6,90,8.3,6
25.6,80.3,5,40.7,6.44,2.77,2.1,67,10.6,6
25.4,94.7,7,66.8,5.81,2.47,3.0,51,9.0,6
24.1,92.9,4,69.4,6.1,2.13,1.2,28,13.6,6
24.7,89.3,6,53.0,6.22,2.32,3.0,76,12.7,6
26.4,80.2,4,53.7,6.45,1.45,3.3,65,8.8,6
24.6,83.4,5,44.3,6.2,2.74,2.4,77,10.4,6
23.6,86.8,4,54.3,6.63,2.79,1.2,75,8.5,6
25.3,89.4,6,49.1,6.46,2.24,1.7,34,12.5,6
20.3,90.6,4,69.8,6.15,2.27,1.3,80,9.1,6
20.9,91.8,4,45.5,6.58,2.33,1.6,35,12.8,6
21.0,88.3,4,51.4,6.1,2.27,3.0,65,8.4,6
23.4,89.8,7,58.5,5.86,1.9,1.1,90,11.4,6
27.0,92.2,7,50.4,5.97,2.07,1.7,54,11.6,6
25.1,90.8,5,54.2,5.8,1.65,2.3,85,10.0,6
27.8,94.3,4,69.2,6.63,1.91,3.2,76,9.0,6
20.3,93.1,7,55.2,6.43,1.9,1.6,53,9.9,6
25.8,82.5,6,67.3,6.37,1.66,2.9,50,11.0,6
22.5,94.2,6,41.3,6.46,2.46,2.5,31,13.8,6
20.2,83.1,4,43.6,6.45,1.86,2.7,84,10.7,6
26.6,94.9,5,68.3,6.37,2.08,3.2,66,9.1,6
21.3,90.5,7,43.9,6.64,1.45,1.1,84,8.2,6
21.7,89.4,7,62.1,6.24,1.96,2.3,20,8.0,6
22.7,84.9,7,53.4,6.6,2.42,2.9,98,10.5,6
26.3,82.0,5,52.2,6.59,1.91,3.2,86,9.8,6
25.0,81.9,8,59.8,6.0,2.09,1.3,33,8.7,6
22.1,93.0,7,61.8,6.25,2.32,1.9,73,9.0,6
21.3,86.5,4,68.0,6.63,1.82,1.2,29,10.1,6
20.9,88.4,7,47.7,6.63,1.77,3.1,86,12.1,6
21.2,94.0,7,60.9,5.82,1.34,3.1,69,11.7,6
26.9,83.8,8,50.3,6.02,2.13,2.2,55,8.5,6
27.4,91.5,4,61.5,6.22,2.33,1.1,30,8.9,6
27.7,87.1,4,44.3,5.85,2.13,1.3,22,13.5,6
26.7,83.2,4,53.7,6.06,1.65,2.6,58,8.4,6
27.1,92.8,7,45.5,6.06,1.62,3.5,29,9.2,6
26.5,90.2,7,50.1,6.01,1.46,3.1,70,9.9,6
27.7,81.4,6,61.5,6.2,1.28,3.0,51,9.4,6
26.8,88.1,8,47.0,6.61,1.88,2.0,71,9.7,6
23.7,92.8,4,60.5,6.04,1.46,3.5,91,12.4,6
22.6,81.0,4,54.9,6.38,2.31,3.1,66,8.6,6
24.7,86.2,6,42.8,6.36,2.74,1.8,32,10.1,6
24.9,92.1,7,51.6,6.62,1.32,2.9,86,11.7,6
24.6,92.9,6,66.1,6.19,2.63,2.1,72,8.3,6
25.7,91.6,6,69.7,6.02,2.25,2.7,72,8.3,6
25.6,84.6,7,51.1,6.69,2.58,3.4,34,11.0,6
20.7,87.6,5,41.6,6.63,1.45,1.6,72,13.4,6
22.3,91.1,8,43.9,6.42,2.65,3.0,61,10.7,6
27.1,82.3,5,63.6,5.89,2.73,2.5,48,10.4,6
24.7,88.9,5,59.7,5.82,2.65,3.4,66,8.1,6
22.6,90.8,8,48.6,5.98,2.46,1.3,49,12.4,6
26.8,92.7,5,51.7,6.0,1.34,2.8,33,9.0,6
22.0,81.7,7,64.3,5.94,1.55,1.1,98,12.2,6
23.3,84.9,5,52.4,6.06,2.66,1.6,78,10.1,6
22.2,88.1,5,62.7,6.14,1.57,1.8,83,8.3,6
27.0,90.5,5,48.9,6.55,1.76,2.1,63,10.0,6
25.8,91.0,7,61.7,6.51,1.28,3.4,33,12.0,6
23.7,83.8,6,54.0,5.9,2.2,1.2,44,12.6,6
27.5,80.2,4,56.4,6.78,2.1,1.4,63,11.8,6
27.4,90.4,8,58.0,6.55,2.74,1.5,80,12.3,6
25.7,93.6,8,53.5,5.96,2.63,2.1,21,9.4,6
27.1,92.0,7,54.0,5.92,2.01,1.2,98,13.8,6
25.8,89.3,4,48.0,5.89,2.17,3.4,93,9.4,6
25.0,94.7,5,69.6,6.53,1.86,2.4,62,9.0,6
23.4,86.5,8,67.2,6.04,1.41,3.0,28,9.5,6
22.2,87.9,5,55.8,5.87,2.59,2.9,80,13.8,6
20.5,80.2,7,41.0,6.22,2.08,2.7,86,8.4,6
26.4,94.2,7,45.1,6.51,1.88,3.3,43,12.6,6
21.0,88.8,7,65.6,6.1,1.31,3.3,84,8.6,6
23.3,85.9,6,67.9,6.28,2.26,1.3,57,12.6,6
21.9,80.7,7,44.8,5.99,1.84,3.3,89,9.7,6
23.6,85.4,5,62.0,6.23,1.61,2.3,24,12.4,6
22.5,80.1,6,58.7,6.16,2.6,1.7,87,8.3,6
26.6,84.9,5,49.1,6.23,1.49,2.5,86,10.0,6
27.8,94.3,7,53.1,6.27,2.02,1.7,49,10.8,6
27.5,82.3,6,60.3,5.89,2.47,2.2,81,8.1,6
25.0,88.2,4,43.0,5.89,2.56,3.0,26,9.1,6
27.8,82.8,7,45.7,6.06,2.51,1.1,70,9.0,6
23.2,91.8,6,41.0,5.92,2.63,1.5,51,10.9,6
24.2,88.4,6,67.1,6.05,1.43,3.4,93,8.8,6
22.1,83.0,6,57.2,5.82,2.7,2.1,45,13.9,6
27.2,93.0,8,55.7,6.15,1.22,1.8,62,13.3,6
21.4,91.8,6,61.2,6.01,1.61,3.3,81,9.3,6
24.9,94.3,4,69.7,6.69,1.33,3.3,50,9.4,6
26.4,80.0,7,45.2,6.66,2.71,1.1,42,13.7,6
24.8,86.9,7,44.0,6.1,1.88,1.9,83,9.8,6
20.6,95.0,7,48.8,6.28,1.7,3.3,91,10.5,6
24.9,92.2,6,67.1,6.76,1.47,1.4,74,12.2,6
26.1,92.5,7,52.3,6.32,1.45,2.4,35,10.1,6
21.5,89.3,4,63.8,6.65,2.18,1.8,28,13.4,6
25.9,90.7,8,46.1,6.63,1.28,2.8,23,11.5,6
27.0,92.1,4,54.8,6.74,2.15,1.4,58,11.4,6
27.9,81.4,8,43.8,6.11,2.44,2.5,63,11.3,6
23.3,90.4,7,52.4,5.84,2.16,1.0,60,8.7,6
20.2,92.2,5,47.9,5.9,2.52,1.6,32,12.7,6
23.4,80.6,8,56.5,6.37,1.62,1.4,95,11.4,6
25.3,84.5,4,63.4,6.33,1.32,1.5,92,8.3,6
27.1,84.9,4,68.2,6.1,2.35,3.2,31,13.1,6
27.5,92.8,5,48.5,6.05,2.53,3.3,43,12.4,6
27.3,91.7,8,62.3,6.51,2.0,2.9,67,9.7,6
25.3,89.8,8,66.6,6.14,2.51,2.5,96,9.7,6
25.5,92.1,4,43.7,6.4,1.93,1.6,51,11.0,6
20.0,86.8,8,57.6,6.51,1.52,1.7,57,8.0,6
22.9,93.1,5,58.4,6.23,1.96,1.8,97,12.9,6
27.3,83.5,8,48.2,5.99,1.55,2.9,85,13.7,6
25.5,90.6,8,40.7,6.66,1.96,1.6,73,10.7,6
23.7,83.6,5,47.7,5.89,1.44,3.4,40,11.2,6
20.8,80.6,7,57.5,6.63,1.5,3.0,50,12.9,6
22.0,84.3,8,45.9,6.64,2.61,3.5,83,9.7,6
24.4,87.4,4,48.6,6.37,1.39,2.1,71,11.0,6
27.2,92.7,6,61.2,6.43,1.56,2.5,54,8.7,6
20.8,87.6,4,51.9,6.16,2.79,1.7,35,12.2,6
21.2,82.7,4,42.0,6.64,2.12,2.5,59,12.8,6
25.2,94.9,7,52.0,6.06,2.14,3.4,57,8.4,6
22.4,84.1,7,70.0,6.36,2.55,1.1,76,13.3,6
21.4,94.8,4,47.8,5.8,2.04,1.7,22,10.2,6
21.4,94.0,8,48.0,6.74,1.55,1.7,56,13.5,6
23.9,88.1,4,45.1,6.75,1.88,3.5,21,13.4,6
24.7,81.4,8,48.1,6.51,2.41,1.3,22,12.7,6
27.2,90.4,5,57.2,6.22,2.6,3.0,66,13.0,6
24.2,92.7,5,68.9,5.98,1.64,1.7,46,9.7,6
25.5,86.7,7,58.2,6.29,1.62,3.2,82,10.2,6
21.4,83.6,6,52.3,6.59,1.72,2.2,57,9.4,6
25.7,92.0,6,51.7,6.41,2.15,1.6,63,10.1,6
25.2,88.2,7,40.7,6.33,1.65,2.8,27,11.4,6
